973400,"WAINGAPU-MAU-HAU",,8.0,-9.667,120.333,12,IDN,5,CHN,Aw
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
01/01/1996,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.1,C,8,23.0,C,8,83,E,9,1009,C,8,240,B,8,1.1,B,8,14166,B,8,4620,B,8,4.6,F,9,,,,,,,0.0,1,?,0,61
01/01/1996,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.2,C,8,23.1,C,8,83,E,9,1010,C,8,240,B,8,1.3,B,8,15000,B,8,5460,B,8,4.7,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.2,C,8,23.0,C,8,83,E,9,1010,C,8,240,B,8,1.5,B,8,15833,B,8,6300,B,8,4.6,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.1,B,8,22.9,B,8,83,E,9,1010,B,8,240,B,8,1.7,B,8,16666,B,8,7140,B,8,4.6,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,25.8,C,8,22.9,C,8,84,E,9,1010,B,8,240,B,8,2.0,B,8,17500,B,8,7980,B,8,4.6,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,06:00,11,369,2,E,5,35,E,5,2,E,5,244,E,5,0,E,5,209,E,5,7,E,5,8,B,8,99,C,9,25.7,C,8,22.9,C,8,85,E,9,1010,B,8,240,B,8,2.2,B,8,18333,B,8,8820,B,8,4.6,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,07:00,252,1411,76,E,5,70,E,5,64,E,5,8294,E,5,587,E,5,6959,E,5,287,E,5,8,B,8,99,C,9,25.9,C,8,22.7,C,8,83,E,9,1010,B,8,240,B,8,2.4,B,8,19166,B,8,9660,B,8,4.5,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,08:00,570,1411,211,E,5,97,E,5,172,E,5,23232,E,5,5658,E,5,19021,E,5,875,E,5,8,A,7,99,C,9,25.8,A,7,22.6,A,7,83,E,9,1010,A,7,240,A,7,2.6,A,7,20000,A,7,10500,A,7,4.5,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,09:00,857,1411,337,E,5,93,E,5,281,E,5,37627,E,5,6759,E,5,31525,E,5,1554,E,5,8,B,8,99,C,9,27.2,C,8,22.4,C,8,75,E,9,1010,B,8,240,B,8,2.4,B,8,20000,B,8,10500,B,8,4.5,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,10:00,1093,1411,448,E,5,93,E,5,377,E,5,50664,E,5,7192,E,5,42845,E,5,2178,E,5,8,B,8,99,C,9,28.8,C,8,22.4,C,8,68,E,9,1010,B,8,350,B,8,2.3,B,8,20000,B,8,10500,B,8,4.5,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,11:00,1261,1411,535,E,5,98,E,5,447,E,5,61036,E,5,7770,E,5,51390,E,5,2565,E,5,8,A,7,99,C,9,30.3,A,7,22.8,A,7,64,E,9,1010,A,7,350,A,7,2.1,A,7,20000,A,7,10500,A,7,4.6,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,12:00,1349,1411,576,E,5,97,E,5,484,E,5,65977,E,5,7552,E,5,55824,E,5,2621,E,5,8,B,8,99,C,9,31.3,C,8,23.8,C,8,64,E,9,1010,B,8,350,B,8,2.3,B,8,20000,B,8,10500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,13:00,1352,1411,585,E,5,103,E,5,486,E,5,66858,E,5,7916,E,5,56020,E,5,2624,E,5,8,B,8,99,C,9,31.4,C,8,24.6,C,8,67,E,9,1009,B,8,20,B,8,2.4,B,8,20000,B,8,10500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,61
01/01/1996,14:00,1269,1411,556,E,5,114,E,5,453,E,5,63171,E,5,8623,E,5,51879,E,5,2591,E,5,8,A,7,99,C,9,30.8,A,7,25.2,A,7,72,E,9,1008,A,7,20,A,7,2.6,A,7,20000,A,7,10500,A,7,5.4,F,9,,,,,,,1.0,1,B,8,61
01/01/1996,15:00,1106,1411,468,E,5,107,E,5,385,E,5,52736,E,5,7915,E,5,43622,E,5,2228,E,5,8,B,8,99,C,9,28.8,C,8,24.9,C,8,79,E,9,1008,B,8,20,B,8,1.7,B,8,19333,B,8,7140,B,8,5.3,F,9,,,,,,,1.0,1,B,8,61
01/01/1996,16:00,874,1411,355,E,5,105,E,5,290,E,5,39489,E,5,7397,E,5,32462,E,5,1611,E,5,8,B,8,99,C,9,26.7,C,8,24.4,C,8,87,E,9,1008,B,8,20,B,8,0.9,B,8,18666,B,8,3780,B,8,5.1,F,9,,,,,,,1.0,1,B,8,61
01/01/1996,17:00,590,1411,198,E,5,64,E,5,171,E,5,21843,E,5,3603,E,5,18989,E,5,877,E,5,9,A,7,99,C,9,25.1,A,7,23.9,A,7,93,E,9,1009,A,7,20,B,8,0.0,A,7,18000,A,7,420,A,7,4.9,F,9,,,,,,,0.3,1,B,8,61
01/01/1996,18:00,272,1411,63,E,5,27,E,5,58,E,5,6941,E,5,177,E,5,6390,E,5,262,E,5,9,B,8,99,C,9,25.0,C,8,23.9,C,8,94,E,9,1009,B,8,20,B,8,0.0,B,8,15333,B,8,1780,B,8,4.9,F,9,,,,,,,0.3,1,B,8,61
01/01/1996,19:00,18,456,5,E,5,13,E,5,5,E,5,568,E,5,0,E,5,550,E,5,20,E,5,9,B,8,99,C,9,25.3,B,8,24.1,B,8,93,E,9,1010,B,8,20,B,8,0.0,B,8,12666,B,8,3140,B,8,5.0,F,9,,,,,,,0.3,1,B,8,3
01/01/1996,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.4,A,7,24.2,A,7,93,E,9,1010,A,7,20,B,8,0.0,A,7,10000,A,7,4500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,3
01/01/1996,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.3,B,8,24.2,B,8,94,E,9,1010,B,8,20,B,8,0.0,B,8,10000,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,3
01/01/1996,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.2,B,8,24.1,B,8,94,E,9,1011,B,8,20,B,8,0.0,B,8,10000,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,3
01/01/1996,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.1,A,7,24.1,A,7,94,E,9,1011,A,7,210,B,8,0.0,A,7,10000,A,7,4500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,3
01/01/1996,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.9,B,8,23.8,B,8,94,E,9,1011,B,8,210,B,8,0.0,B,8,10000,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,3
01/02/1996,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.7,B,8,23.6,B,8,94,E,9,1010,B,8,210,B,8,0.0,B,8,10000,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,3
01/02/1996,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,24.5,A,7,23.3,A,7,93,E,9,1010,A,7,210,B,8,0.0,A,7,10000,A,7,4500,A,7,4.7,F,9,,,,,,,0.0,1,B,8,3
01/02/1996,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.3,B,8,23.0,B,8,92,E,9,1010,B,8,210,B,8,0.0,B,8,10000,B,8,4500,B,8,4.6,F,9,,,,,,,0.0,1,B,8,3
01/02/1996,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.1,B,8,22.6,B,8,91,E,9,1010,B,8,210,B,8,0.0,B,8,10000,B,8,4500,B,8,4.5,F,9,,,,,,,0.0,1,B,8,3
01/02/1996,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,23.9,A,7,22.3,A,7,91,E,9,1010,A,7,210,B,8,0.0,A,7,10000,A,7,4500,A,7,4.4,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,06:00,11,357,2,E,5,13,E,5,2,E,5,242,E,5,0,E,5,230,E,5,8,E,5,9,B,8,99,C,9,24.1,C,8,22.2,C,8,89,E,9,1010,B,8,210,B,8,0.7,B,8,13333,B,8,4500,B,8,4.4,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,07:00,249,1411,56,E,5,26,E,5,51,E,5,6217,E,5,75,E,5,5722,E,5,232,E,5,9,B,8,99,C,9,24.6,C,8,22.3,C,8,87,E,9,1011,B,8,210,B,8,1.4,B,8,16666,B,8,4500,B,8,4.4,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,08:00,567,1411,172,E,5,44,E,5,155,E,5,19078,E,5,2390,E,5,17218,E,5,785,E,5,9,A,7,99,C,9,25.6,A,7,22.4,A,7,83,E,9,1011,A,7,210,A,7,2.1,A,7,20000,A,7,4500,A,7,4.5,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,09:00,855,1411,369,E,5,138,E,5,285,E,5,41091,E,5,10096,E,5,31957,E,5,1578,E,5,7,B,8,99,C,9,27.2,C,8,22.7,C,8,76,E,9,1011,B,8,210,B,8,1.4,B,8,20000,B,8,4500,B,8,4.5,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,10:00,1092,1411,528,E,5,196,E,5,376,E,5,59625,E,5,14963,E,5,42766,E,5,2177,E,5,6,B,8,99,C,9,28.8,C,8,23.4,C,8,73,E,9,1011,B,8,210,B,8,0.7,B,8,20000,B,8,77777,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,11:00,1260,1411,672,E,5,278,E,5,423,E,5,76789,E,5,20750,E,5,48709,E,5,2426,E,5,5,A,7,99,C,9,30.2,A,7,24.2,A,7,70,E,9,1010,A,7,360,B,8,0.0,A,7,20000,A,7,77777,A,7,5.0,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,12:00,1350,1411,675,E,5,207,E,5,477,E,5,77175,E,5,15553,E,5,54909,E,5,2580,E,5,6,B,8,99,C,9,30.8,C,8,25.3,C,8,73,E,9,1009,B,8,360,B,8,0.9,B,8,20000,B,8,77777,B,8,5.5,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,13:00,1353,1411,627,E,5,146,E,5,488,E,5,71546,E,5,10837,E,5,56067,E,5,2630,E,5,7,B,8,99,C,9,30.9,C,8,26.1,C,8,76,E,9,1009,B,8,360,B,8,1.7,B,8,20000,B,8,4500,B,8,5.8,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,14:00,1271,1411,539,E,5,98,E,5,451,E,5,61206,E,5,7146,E,5,51605,E,5,2580,E,5,8,A,7,99,C,9,30.7,A,7,26.4,A,7,78,E,9,1008,A,7,360,A,7,2.6,A,7,20000,A,7,4500,A,7,5.9,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,15:00,1108,1411,470,E,5,108,E,5,386,E,5,52906,E,5,7878,E,5,43683,E,5,2233,E,5,8,B,8,99,C,9,30.0,C,8,25.6,C,8,77,E,9,1008,B,8,360,B,8,2.6,B,8,18333,B,8,3200,B,8,5.6,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,16:00,877,1411,372,E,5,127,E,5,293,E,5,41399,E,5,8998,E,5,32803,E,5,1630,E,5,8,B,8,99,C,9,29.2,C,8,24.6,C,8,76,E,9,1008,B,8,220,B,8,2.6,B,8,16666,B,8,1900,B,8,5.2,F,9,,,,,,,0.0,1,B,8,2
01/02/1996,17:00,592,1411,219,E,5,94,E,5,180,E,5,24079,E,5,5463,E,5,19846,E,5,920,E,5,9,A,7,99,C,9,28.4,A,7,23.8,A,7,76,E,9,1008,A,7,220,A,7,2.6,A,7,15000,A,7,600,A,7,4.9,F,9,,,,,,,0.0,1,B,8,2
01/02/1996,18:00,275,1411,73,E,5,44,E,5,65,E,5,8066,E,5,462,E,5,7141,E,5,296,E,5,9,B,8,99,C,9,28.1,C,8,23.7,C,8,77,E,9,1009,B,8,220,B,8,1.7,B,8,13333,B,8,600,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/02/1996,19:00,18,465,5,E,5,22,E,5,5,E,5,570,E,5,0,E,5,538,E,5,20,E,5,9,B,8,99,C,9,27.9,B,8,24.0,B,8,79,E,9,1009,B,8,220,B,8,0.9,B,8,11666,B,8,600,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,27.7,A,7,24.1,A,7,81,E,9,1010,A,7,220,B,8,0.0,A,7,10000,A,7,600,A,7,5.0,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.2,B,8,24.2,B,8,84,E,9,1010,B,8,220,B,8,0.0,B,8,10000,B,8,1900,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/02/1996,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.8,B,8,24.2,B,8,86,E,9,1011,B,8,220,B,8,0.0,B,8,10000,B,8,3200,B,8,5.0,F,9,,,,,,,0.0,1,B,8,13
01/02/1996,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.3,A,7,24.3,A,7,89,E,9,1011,A,7,220,B,8,0.0,A,7,10000,A,7,4500,A,7,5.1,F,9,,,,,,,0.0,1,B,8,13
01/02/1996,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.1,B,8,24.2,B,8,89,E,9,1011,B,8,220,B,8,0.0,B,8,10000,B,8,3875,B,8,5.0,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.0,B,8,24.1,B,8,89,E,9,1011,B,8,220,B,8,0.0,B,8,10000,B,8,3250,B,8,5.0,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.9,B,8,24.0,B,8,89,E,9,1011,B,8,220,B,8,0.0,B,8,10000,B,8,2625,B,8,5.0,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.7,B,8,23.9,B,8,90,E,9,1011,B,8,220,B,8,0.0,B,8,10000,B,8,2000,B,8,4.9,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.5,B,8,23.8,B,8,90,E,9,1010,B,8,360,B,8,0.0,B,8,10000,B,8,1375,B,8,4.9,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.4,A,7,23.7,A,7,90,E,9,1010,A,7,360,B,8,0.0,A,7,10000,A,7,750,A,7,4.9,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,06:00,10,345,2,E,5,12,E,5,2,E,5,242,E,5,0,E,5,231,E,5,8,E,5,9,B,8,99,C,9,25.8,C,8,23.7,C,8,88,E,9,1011,B,8,360,B,8,0.0,B,8,13333,B,8,2000,B,8,4.9,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,07:00,246,1411,54,E,5,25,E,5,50,E,5,6033,E,5,0,E,5,5571,E,5,226,E,5,9,B,8,99,C,9,26.4,C,8,23.8,C,8,86,E,9,1011,B,8,360,B,8,0.0,B,8,16666,B,8,3250,B,8,4.9,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,08:00,565,1411,167,E,5,39,E,5,151,E,5,18485,E,5,2035,E,5,16820,E,5,767,E,5,9,A,7,99,C,9,27.2,A,7,24.0,A,7,83,E,9,1011,A,7,360,B,8,0.0,A,7,20000,A,7,4500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,09:00,854,1411,361,E,5,127,E,5,284,E,5,40067,E,5,8936,E,5,31741,E,5,1570,E,5,7,B,8,99,C,9,28.2,C,8,24.3,C,8,79,E,9,1010,B,8,360,B,8,0.0,B,8,20000,B,8,4500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,10:00,1091,1411,521,E,5,186,E,5,377,E,5,58672,E,5,13807,E,5,42747,E,5,2181,E,5,6,B,8,99,C,9,29.4,C,8,24.8,C,8,76,E,9,1010,B,8,360,B,8,0.0,B,8,20000,B,8,77777,B,8,5.3,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,11:00,1260,1411,668,E,5,273,E,5,424,E,5,76272,E,5,19961,E,5,48770,E,5,2434,E,5,5,A,7,99,C,9,30.4,A,7,25.2,A,7,74,E,9,1010,A,7,360,B,8,0.0,A,7,20000,A,7,77777,A,7,5.4,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,12:00,1350,1411,685,E,5,221,E,5,473,E,5,78315,E,5,16405,E,5,54532,E,5,2561,E,5,6,B,8,99,C,9,31.2,C,8,25.6,C,8,72,E,9,1009,B,8,360,B,8,2.1,B,8,20000,B,8,77777,B,8,5.6,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,13:00,1354,1411,650,E,5,172,E,5,485,E,5,74188,E,5,12830,E,5,55821,E,5,2613,E,5,7,B,8,99,C,9,31.4,C,8,25.8,C,8,72,E,9,1008,B,8,360,B,8,4.1,B,8,20000,B,8,4500,B,8,5.6,F,9,,,,,,,0.0,1,B,8,17
01/03/1996,14:00,1272,1411,569,E,5,127,E,5,455,E,5,64634,E,5,9480,E,5,52056,E,5,2598,E,5,8,A,7,99,C,9,31.0,A,7,25.6,A,7,73,E,9,1007,A,7,360,A,7,6.2,A,7,20000,A,7,4500,A,7,5.6,F,9,,,,,,,0.3,1,B,8,17
01/03/1996,15:00,1110,1411,487,E,5,126,E,5,388,E,5,54856,E,5,9392,E,5,43989,E,5,2247,E,5,8,B,8,99,C,9,29.6,C,8,24.9,C,8,76,E,9,1007,B,8,360,B,8,5.0,B,8,16666,B,8,3140,B,8,5.3,F,9,,,,,,,0.3,1,B,8,17
01/03/1996,16:00,879,1411,376,E,5,131,E,5,294,E,5,41799,E,5,9314,E,5,32941,E,5,1637,E,5,8,B,8,99,C,9,28.2,C,8,24.3,C,8,79,E,9,1007,B,8,180,B,8,3.8,B,8,13333,B,8,1780,B,8,5.1,F,9,,,,,,,0.3,1,B,8,17
01/03/1996,17:00,594,1411,215,E,5,86,E,5,179,E,5,23658,E,5,4969,E,5,19789,E,5,917,E,5,9,A,7,99,C,9,27.0,A,7,23.8,A,7,83,E,9,1008,A,7,180,A,7,2.6,A,7,10000,A,7,420,A,7,4.9,F,9,,,,,,,0.3,1,B,8,17
01/03/1996,18:00,277,1411,70,E,5,36,E,5,63,E,5,7705,E,5,340,E,5,6943,E,5,287,E,5,9,B,8,99,C,9,26.6,C,8,24.0,C,8,86,E,9,1008,B,8,180,B,8,1.7,B,8,10000,B,8,1780,B,8,5.0,F,9,,,,,,,0.3,1,B,8,17
01/03/1996,19:00,19,474,5,E,5,18,E,5,5,E,5,570,E,5,0,E,5,543,E,5,20,E,5,9,B,8,99,C,9,26.6,B,8,24.1,B,8,86,E,9,1009,B,8,180,B,8,0.9,B,8,10000,B,8,3140,B,8,5.0,F,9,,,,,,,0.3,1,B,8,2
01/03/1996,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.4,A,7,24.2,A,7,88,E,9,1009,A,7,180,B,8,0.0,A,7,10000,A,7,4500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,2
01/03/1996,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.2,B,8,23.9,B,8,87,E,9,1009,B,8,180,B,8,0.0,B,8,10000,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/03/1996,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.1,B,8,23.7,B,8,87,E,9,1009,B,8,180,B,8,0.0,B,8,10000,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.9,A,7,23.4,A,7,86,E,9,1009,A,7,180,B,8,0.0,A,7,10000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,13
01/03/1996,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.8,B,8,23.3,B,8,86,E,9,1009,B,8,180,B,8,0.0,B,8,10000,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,13
01/04/1996,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.6,B,8,23.1,B,8,86,E,9,1009,B,8,180,B,8,0.0,B,8,10000,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,13
01/04/1996,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.5,A,7,23.0,A,7,86,E,9,1008,A,7,180,B,8,0.0,A,7,10000,A,7,4500,A,7,4.6,F,9,,,,,,,0.0,1,B,8,13
01/04/1996,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.3,B,8,23.0,B,8,87,E,9,1008,B,8,180,B,8,0.0,B,8,10000,B,8,4500,B,8,4.6,F,9,,,,,,,0.0,1,B,8,13
01/04/1996,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.2,B,8,22.9,B,8,87,E,9,1008,B,8,360,B,8,0.0,B,8,10000,B,8,4500,B,8,4.6,F,9,,,,,,,0.0,1,B,8,13
01/04/1996,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,25.0,A,7,22.9,A,7,88,E,9,1008,A,7,360,B,8,0.0,A,7,10000,A,7,4500,A,7,4.6,F,9,,,,,,,1.3,1,B,8,13
01/04/1996,06:00,9,333,1,E,5,12,E,5,1,E,5,127,E,5,0,E,5,117,E,5,4,E,5,9,B,8,99,C,9,24.8,C,8,22.7,C,8,88,E,9,1008,B,8,360,B,8,0.0,B,8,10666,B,8,3140,B,8,4.5,F,9,,,,,,,1.3,1,B,8,13
01/04/1996,07:00,243,1411,53,E,5,24,E,5,49,E,5,5945,E,5,14,E,5,5492,E,5,222,E,5,9,B,8,99,C,9,24.7,C,8,22.6,C,8,88,E,9,1009,B,8,360,B,8,0.0,B,8,11333,B,8,1780,B,8,4.5,F,9,,,,,,,1.3,1,B,8,60
01/04/1996,08:00,562,1411,125,E,5,13,E,5,120,E,5,13941,E,5,1291,E,5,17786,E,5,471,E,5,10,A,7,99,C,9,24.7,A,7,22.7,A,7,89,E,9,1009,A,7,360,B,8,0.0,A,7,12000,A,7,420,A,7,4.5,F,9,,,,,,,0.2,1,B,8,60
01/04/1996,09:00,852,1411,197,E,5,8,E,5,192,E,5,21703,E,5,820,E,5,26519,E,5,756,E,5,10,B,8,99,C,9,24.9,C,8,23.1,C,8,90,E,9,1009,B,8,360,B,8,0.0,B,8,14666,B,8,480,B,8,4.7,F,9,,,,,,,0.2,1,B,8,60
01/04/1996,10:00,1089,1411,256,E,5,5,E,5,252,E,5,28131,E,5,543,E,5,32849,E,5,1127,E,5,10,B,8,99,C,9,25.5,C,8,23.7,C,8,90,E,9,1008,B,8,360,B,8,0.0,B,8,17333,B,8,540,B,8,4.9,F,9,,,,,,,0.2,1,B,8,2
01/04/1996,11:00,1259,1411,310,E,5,5,E,5,306,E,5,33954,E,5,492,E,5,38082,E,5,1792,E,5,10,A,7,99,C,9,26.3,A,7,24.3,A,7,89,E,9,1008,A,7,360,B,8,0.0,A,7,20000,A,7,600,A,7,5.1,F,9,,,,,,,0.1,1,B,8,2
01/04/1996,12:00,1350,1411,441,E,5,21,E,5,420,E,5,47934,E,5,2296,E,5,50323,E,5,3318,E,5,9,B,8,99,C,9,27.7,C,8,24.8,C,8,84,E,9,1007,B,8,360,B,8,2.1,B,8,20000,B,8,1900,B,8,5.3,F,9,,,,,,,0.1,1,B,8,2
01/04/1996,13:00,1355,1411,467,E,5,29,E,5,439,E,5,53772,E,5,2107,E,5,50913,E,5,2359,E,5,9,B,8,99,C,9,28.5,C,8,25.0,C,8,81,E,9,1007,B,8,360,B,8,4.1,B,8,20000,B,8,3200,B,8,5.3,F,9,,,,,,,0.1,1,B,8,17
01/04/1996,14:00,1274,1411,465,E,5,44,E,5,425,E,5,53122,E,5,3204,E,5,48963,E,5,2427,E,5,9,A,7,99,C,9,28.7,A,7,24.9,A,7,80,E,9,1006,A,7,360,A,7,6.2,A,7,20000,A,7,4500,A,7,5.3,F,9,,,,,,,4.3,1,B,8,17
