961630,"PADANG-TABING",,7.0,-0.883,100.350,3,IDN,5,SEA,Af
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
01/01/1998,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,24.2,C,8,22.6,C,8,91,E,9,1012,C,8,260,B,8,0.0,A,7,13000,A,7,3600,A,7,4.5,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.2,C,8,23.0,C,8,93,E,9,1011,C,8,260,B,8,0.0,B,8,13000,B,8,3600,B,8,4.6,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.2,C,8,23.2,C,8,94,E,9,1011,C,8,260,B,8,0.0,B,8,13000,B,8,3600,B,8,4.7,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,24.2,A,7,23.6,A,7,96,E,9,1011,A,7,260,B,8,0.0,A,7,13000,A,7,3600,A,7,4.8,F,9,,,,,,,7.0,1,B,8,2
01/01/1998,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.1,C,8,23.7,C,8,98,E,9,1011,B,8,260,B,8,0.0,B,8,12000,B,8,3900,B,8,4.9,F,9,,,,,,,7.0,1,B,8,2
01/01/1998,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,24.0,C,8,23.5,C,8,97,E,9,1011,B,8,260,B,8,0.0,B,8,11000,B,8,4200,B,8,4.8,F,9,,,,,,,7.0,1,B,8,2
01/01/1998,07:00,74,929,15,E,5,12,E,5,14,E,5,1685,E,5,0,E,5,1621,E,5,62,E,5,10,A,7,99,C,9,24.0,A,7,23.2,A,7,95,E,9,1011,A,7,260,B,8,0.0,A,7,10000,A,7,4500,A,7,4.7,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,08:00,386,1411,91,E,5,23,E,5,85,E,5,10170,E,5,690,E,5,9491,E,5,405,E,5,9,B,8,99,C,9,24.3,C,8,23.1,C,8,93,E,9,1011,B,8,260,B,8,0.6,B,8,10833,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,09:00,691,1411,202,E,5,31,E,5,187,E,5,22569,E,5,1840,E,5,20992,E,5,987,E,5,8,B,8,99,C,9,25.3,C,8,23.3,C,8,89,E,9,1011,B,8,260,B,8,1.2,B,8,11666,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,10:00,950,1411,365,E,5,77,E,5,314,E,5,40942,E,5,5615,E,5,35349,E,5,1772,E,5,7,B,8,99,C,9,27.1,C,8,23.6,C,8,81,E,9,1011,B,8,260,B,8,1.8,B,8,12500,B,8,77777,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,11:00,1145,1411,606,E,5,279,E,5,380,E,5,68820,E,5,20731,E,5,43395,E,5,2203,E,5,6,B,8,99,C,9,29.2,C,8,23.8,C,8,73,E,9,1011,B,8,260,B,8,2.4,B,8,13333,B,8,77777,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,12:00,1263,1411,800,E,5,526,E,5,330,E,5,93342,E,5,34622,E,5,38693,E,5,1892,E,5,5,B,8,99,C,9,30.6,C,8,24.0,C,8,68,E,9,1011,B,8,260,B,8,3.0,B,8,14166,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/01/1998,13:00,1295,1411,787,E,5,454,E,5,369,E,5,91272,E,5,31195,E,5,43173,E,5,2096,E,5,5,A,7,99,C,9,30.2,A,7,24.1,A,7,70,E,9,1011,A,7,260,A,7,3.6,A,7,15000,A,7,77777,A,7,5.0,F,9,,,,,,,0.0,1,?,0,2
01/01/1998,14:00,1240,1411,532,E,5,105,E,5,440,E,5,60459,E,5,8065,E,5,50339,E,5,2538,E,5,6,B,8,99,C,9,28.2,C,8,24.2,C,8,79,E,9,1010,B,8,260,B,8,3.3,B,8,13333,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,?,0,2
01/01/1998,15:00,1101,1411,222,E,5,2,E,5,221,E,5,24587,E,5,235,E,5,28935,E,5,996,E,5,7,B,8,99,C,9,25.6,C,8,24.2,C,8,92,E,9,1009,B,8,280,B,8,2.9,B,8,11666,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,?,0,2
01/01/1998,16:00,888,1411,176,E,5,3,E,5,173,E,5,19514,E,5,371,E,5,23955,E,5,688,E,5,9,A,7,99,C,9,23.9,A,7,23.9,A,7,100,E,9,1008,A,7,280,A,7,2.6,A,7,10000,A,7,4500,A,7,4.9,F,9,,,,,,,0.0,1,?,0,2
01/01/1998,17:00,615,1411,118,E,5,6,E,5,116,E,5,13238,E,5,647,E,5,17019,E,5,450,E,5,9,B,8,99,C,9,23.9,C,8,23.5,C,8,98,E,9,1009,B,8,280,B,8,2.6,B,8,10000,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,?,0,2
01/01/1998,18:00,302,1411,94,E,5,73,E,5,79,E,5,10287,E,5,1442,E,5,8626,E,5,363,E,5,9,B,8,99,C,9,25.3,C,8,23.2,C,8,88,E,9,1010,B,8,360,B,8,2.6,B,8,10000,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,?,0,2
01/01/1998,19:00,28,570,10,E,5,36,E,5,9,E,5,1097,E,5,0,E,5,1020,E,5,39,E,5,9,A,7,99,C,9,26.6,A,7,23.3,A,7,82,E,9,1010,A,7,360,A,7,2.6,A,7,10000,A,7,4500,A,7,4.7,F,9,,,,,,,1.0,1,B,8,2
01/01/1998,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.0,B,8,23.6,B,8,87,E,9,1011,B,8,360,B,8,1.7,B,8,8666,B,8,4500,B,8,4.8,F,9,,,,,,,1.0,1,B,8,2
01/01/1998,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.5,B,8,23.8,B,8,90,E,9,1011,B,8,360,B,8,0.9,B,8,7333,B,8,4500,B,8,4.9,F,9,,,,,,,1.0,1,B,8,61
01/01/1998,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.9,A,7,24.1,A,7,95,E,9,1012,A,7,360,B,8,0.0,A,7,6000,A,7,4500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,61
01/01/1998,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.7,B,8,24.0,B,8,96,E,9,1011,B,8,360,B,8,0.0,B,8,6666,B,8,3180,B,8,5.0,F,9,,,,,,,0.0,1,B,8,61
01/01/1998,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.6,B,8,23.8,B,8,95,E,9,1011,B,8,360,B,8,0.0,B,8,7333,B,8,1860,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.4,A,7,23.7,A,7,96,E,9,1010,A,7,360,B,8,0.0,A,7,8000,A,7,540,A,7,4.9,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.2,B,8,23.6,B,8,96,E,9,1010,B,8,360,B,8,0.0,B,8,8000,B,8,1860,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,B,8,99,C,9,24.1,B,8,23.4,B,8,96,E,9,1010,B,8,360,B,8,0.0,B,8,8000,B,8,3180,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,23.9,A,7,23.3,A,7,96,E,9,1010,A,7,270,B,8,0.0,A,7,8000,A,7,4500,A,7,4.7,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,23.7,C,8,23.3,C,8,98,E,9,1010,B,8,270,B,8,0.0,B,8,8666,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,23.5,C,8,23.4,C,8,99,E,9,1011,B,8,270,B,8,0.0,B,8,9333,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,07:00,72,918,18,E,5,25,E,5,17,E,5,1972,E,5,0,E,5,1836,E,5,71,E,5,8,A,7,99,C,9,23.7,A,7,23.4,A,7,98,E,9,1011,A,7,270,B,8,0.0,A,7,10000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,08:00,383,1411,112,E,5,50,E,5,98,E,5,12277,E,5,1636,E,5,10830,E,5,467,E,5,7,B,8,99,C,9,24.4,C,8,23.5,C,8,95,E,9,1011,B,8,270,B,8,0.3,B,8,10333,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,09:00,689,1411,242,E,5,67,E,5,209,E,5,26747,E,5,4251,E,5,23229,E,5,1102,E,5,6,B,8,99,C,9,25.6,C,8,23.7,C,8,89,E,9,1011,B,8,270,B,8,0.5,B,8,10666,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,10:00,948,1411,373,E,5,86,E,5,316,E,5,41755,E,5,6213,E,5,35548,E,5,1783,E,5,6,B,8,99,C,9,27.1,C,8,23.9,C,8,83,E,9,1010,B,8,270,B,8,0.8,B,8,11000,B,8,77777,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,11:00,1144,1411,531,E,5,159,E,5,402,E,5,59947,E,5,12102,E,5,45674,E,5,2331,E,5,5,B,8,99,C,9,28.5,C,8,24.2,C,8,78,E,9,1010,B,8,270,B,8,1.0,B,8,11333,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,12:00,1263,1411,688,E,5,304,E,5,416,E,5,78737,E,5,22374,E,5,47937,E,5,2386,E,5,4,B,8,99,C,9,29.7,C,8,24.3,C,8,73,E,9,1009,B,8,270,B,8,1.3,B,8,11666,B,8,77777,B,8,5.1,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,13:00,1296,1411,793,E,5,467,E,5,365,E,5,92130,E,5,31602,E,5,42625,E,5,2067,E,5,4,A,7,99,C,9,30.6,A,7,24.4,A,7,70,E,9,1009,B,8,270,A,7,1.5,A,7,12000,A,7,77777,A,7,5.1,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,14:00,1242,1411,807,E,5,571,E,5,305,E,5,94428,E,5,36201,E,5,35887,E,5,1758,E,5,4,B,8,99,C,9,31.1,C,8,24.3,C,8,67,E,9,1008,B,8,270,B,8,1.9,B,8,12666,B,8,77777,B,8,5.1,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,15:00,1103,1411,726,E,5,599,E,5,258,E,5,84497,E,5,37054,E,5,30207,E,5,1494,E,5,4,B,8,99,C,9,31.2,C,8,24.0,C,8,66,E,9,1008,B,8,270,B,8,2.2,B,8,13333,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,16:00,890,1411,564,E,5,550,E,5,217,E,5,64528,E,5,33829,E,5,24954,E,5,1211,E,5,4,A,7,99,C,9,30.9,A,7,23.6,A,7,65,E,9,1008,A,7,270,A,7,2.6,A,7,14000,A,7,77777,A,7,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,17:00,618,1411,351,E,5,427,E,5,164,E,5,39109,E,5,23821,E,5,18364,E,5,847,E,5,5,B,8,99,C,9,30.3,C,8,23.3,C,8,66,E,9,1008,B,8,270,B,8,1.7,B,8,12666,B,8,77777,B,8,4.7,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,18:00,305,1411,137,E,5,248,E,5,84,E,5,14908,E,5,5503,E,5,9125,E,5,386,E,5,7,B,8,99,C,9,29.6,C,8,23.1,C,8,68,E,9,1009,B,8,270,B,8,0.9,B,8,11333,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,19:00,29,580,10,E,5,124,E,5,7,E,5,1118,E,5,0,E,5,836,E,5,31,E,5,9,A,7,99,C,9,28.8,A,7,23.3,A,7,72,E,9,1009,A,7,270,B,8,0.0,A,7,10000,A,7,4500,A,7,4.7,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,28.0,B,8,23.6,B,8,77,E,9,1010,B,8,270,B,8,0.0,B,8,10000,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,27.3,B,8,24.0,B,8,82,E,9,1011,B,8,270,B,8,0.0,B,8,10000,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.5,A,7,24.3,A,7,88,E,9,1012,A,7,270,B,8,0.0,A,7,10000,A,7,4500,A,7,5.1,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.3,B,8,24.5,B,8,90,E,9,1011,B,8,270,B,8,0.0,B,8,10000,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,2
01/02/1998,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,26.2,B,8,24.7,B,8,91,E,9,1011,B,8,270,B,8,0.0,B,8,10000,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.0,A,7,24.9,A,7,94,E,9,1011,A,7,280,B,8,0.0,A,7,10000,A,7,4500,A,7,5.3,F,9,,,,,,,1.0,1,B,8,2
01/03/1998,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.5,B,8,24.6,B,8,95,E,9,1011,B,8,280,B,8,0.0,B,8,9333,B,8,4500,B,8,5.2,F,9,,,,,,,1.0,1,B,8,2
01/03/1998,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,25.0,B,8,24.2,B,8,95,E,9,1011,B,8,280,B,8,0.0,B,8,8666,B,8,4500,B,8,5.0,F,9,,,,,,,1.0,1,B,8,2
01/03/1998,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,10,A,7,99,C,9,24.5,A,7,23.9,A,7,96,E,9,1011,A,7,280,B,8,0.0,A,7,8000,A,7,4500,A,7,4.9,F,9,,,,,,,0.3,1,B,8,2
01/03/1998,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,23.7,C,8,23.6,C,8,99,E,9,1011,B,8,280,B,8,0.0,B,8,8666,B,8,4500,B,8,4.8,F,9,,,,,,,0.3,1,B,8,2
01/03/1998,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,B,8,99,C,9,23.6,C,8,23.5,C,8,99,E,9,1011,B,8,280,B,8,0.0,B,8,9333,B,8,4500,B,8,4.8,F,9,,,,,,,0.3,1,B,8,2
01/03/1998,07:00,71,907,18,E,5,127,E,5,11,E,5,1998,E,5,0,E,5,1282,E,5,48,E,5,9,A,7,99,C,9,24.4,A,7,23.5,A,7,95,E,9,1012,A,7,280,B,8,0.0,A,7,10000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,08:00,381,1411,150,E,5,148,E,5,110,E,5,16325,E,5,5388,E,5,12022,E,5,523,E,5,8,B,8,99,C,9,26.0,C,8,23.5,C,8,86,E,9,1012,B,8,280,B,8,0.7,B,8,10000,B,8,6500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,09:00,687,1411,352,E,5,294,E,5,208,E,5,38913,E,5,18534,E,5,23176,E,5,1099,E,5,7,B,8,99,C,9,28.0,C,8,23.7,C,8,78,E,9,1013,B,8,280,B,8,1.4,B,8,10000,B,8,8500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,17
01/03/1998,10:00,947,1411,519,E,5,338,E,5,293,E,5,58442,E,5,23473,E,5,33143,E,5,1653,E,5,6,A,7,99,C,9,29.6,A,7,24.0,A,7,72,E,9,1014,A,7,280,A,7,2.1,A,7,10000,A,7,10500,A,7,5.0,F,9,,,,,,,0.0,1,B,8,17
01/03/1998,11:00,1144,1411,587,E,5,246,E,5,388,E,5,66406,E,5,18167,E,5,44180,E,5,2249,E,5,7,B,8,99,C,9,30.4,C,8,24.5,C,8,71,E,9,1013,B,8,280,B,8,2.9,B,8,9000,B,8,7140,B,8,5.2,F,9,,,,,,,0.0,1,B,8,17
01/03/1998,12:00,1263,1411,536,E,5,98,E,5,448,E,5,60934,E,5,7406,E,5,51322,E,5,2572,E,5,8,B,8,99,C,9,30.1,C,8,25.1,C,8,75,E,9,1013,B,8,210,B,8,3.8,B,8,8000,B,8,3780,B,8,5.4,F,9,,,,,,,0.0,1,B,8,17
01/03/1998,13:00,1297,1411,384,E,5,13,E,5,372,E,5,42134,E,5,1385,E,5,45522,E,5,2373,E,5,10,A,7,99,C,9,29.2,A,7,25.5,A,7,81,E,9,1012,A,7,210,A,7,4.6,A,7,7000,A,7,420,A,7,5.5,F,9,,,,,,,3.7,1,B,8,17
01/03/1998,14:00,1243,1411,273,E,5,2,E,5,271,E,5,30207,E,5,259,E,5,34121,E,5,1512,E,5,10,B,8,99,C,9,28.0,C,8,25.6,C,8,87,E,9,1012,B,8,210,B,8,3.6,B,8,6333,B,8,460,B,8,5.6,F,9,,,,,,,3.7,1,B,8,17
01/03/1998,15:00,1105,1411,217,E,5,2,E,5,216,E,5,24206,E,5,204,E,5,28333,E,5,978,E,5,10,B,8,99,C,9,27.1,C,8,25.4,C,8,90,E,9,1012,B,8,250,B,8,2.5,B,8,5666,B,8,500,B,8,5.5,F,9,,,,,,,3.7,1,B,8,21
01/03/1998,16:00,893,1411,183,E,5,4,E,5,180,E,5,20452,E,5,427,E,5,24857,E,5,717,E,5,10,A,7,99,C,9,26.6,A,7,25.2,A,7,92,E,9,1011,A,7,250,A,7,1.5,A,7,5000,A,7,540,A,7,5.4,F,9,,,,,,,0.1,1,B,8,21
01/03/1998,17:00,620,1411,143,E,5,13,E,5,138,E,5,16076,E,5,1333,E,5,20059,E,5,535,E,5,10,B,8,99,C,9,26.4,C,8,25.0,C,8,92,E,9,1011,B,8,250,B,8,1.0,B,8,6000,B,8,540,B,8,5.3,F,9,,,,,,,0.1,1,B,8,21
01/03/1998,18:00,307,1411,63,E,5,17,E,5,60,E,5,7062,E,5,176,E,5,6666,E,5,275,E,5,10,B,8,99,C,9,26.2,C,8,24.9,C,8,93,E,9,1012,B,8,250,B,8,0.5,B,8,7000,B,8,540,B,8,5.3,F,9,,,,,,,0.1,1,B,8,2
01/03/1998,19:00,30,591,7,E,5,9,E,5,6,E,5,747,E,5,0,E,5,727,E,5,27,E,5,10,A,7,99,C,9,25.9,A,7,24.7,A,7,93,E,9,1012,A,7,250,B,8,0.0,A,7,8000,A,7,540,A,7,5.2,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,25.5,B,8,24.5,B,8,94,E,9,1012,B,8,250,B,8,0.0,B,8,8666,B,8,540,B,8,5.2,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,25.2,B,8,24.4,B,8,95,E,9,1013,B,8,250,B,8,0.0,B,8,9333,B,8,77777,B,8,5.1,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,A,7,99,C,9,24.8,A,7,24.2,A,7,96,E,9,1013,A,7,250,B,8,0.0,A,7,10000,A,7,77777,A,7,5.0,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,B,8,99,C,9,24.7,B,8,24.1,B,8,96,E,9,1013,B,8,250,B,8,0.0,B,8,9833,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/03/1998,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,24.6,B,8,24.0,B,8,96,E,9,1012,B,8,250,B,8,0.0,B,8,9666,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,24.5,B,8,23.9,B,8,96,E,9,1012,B,8,250,B,8,0.0,B,8,9500,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,24.4,B,8,23.8,B,8,96,E,9,1012,B,8,250,B,8,0.0,B,8,9333,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,24.3,B,8,23.7,B,8,96,E,9,1012,B,8,250,B,8,0.0,B,8,9166,B,8,4500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,24.2,A,7,23.6,A,7,96,E,9,1011,A,7,280,B,8,0.0,A,7,9000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,23.8,C,8,23.6,C,8,99,E,9,1012,B,8,280,B,8,0.0,B,8,9333,B,8,6500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,23.8,C,8,23.8,C,8,100,E,9,1012,B,8,280,B,8,0.0,B,8,9666,B,8,8500,B,8,4.9,F,9,,,,,,,0.0,1,B,8,2
01/04/1998,07:00,69,896,24,E,5,137,E,5,17,E,5,2596,E,5,0,E,5,1868,E,5,72,E,5,6,A,7,99,C,9,24.8,A,7,23.9,A,7,95,E,9,1013,A,7,280,B,8,0.0,A,7,10000,A,7,10500,A,7,4.9,F,9,,,,,,,0.0,1,?,0,21
01/04/1998,08:00,379,1411,179,E,5,274,E,5,106,E,5,19538,E,5,9333,E,5,11569,E,5,502,E,5,6,B,8,99,C,9,26.9,B,8,24.0,C,8,84,E,9,1012,B,8,280,B,8,0.3,B,8,9888,B,8,9833,B,8,5.0,F,9,,,,,,,0.0,1,?,0,21
01/04/1998,09:00,685,1411,391,E,5,423,E,5,186,E,5,43660,E,5,24686,E,5,20869,E,5,981,E,5,6,B,8,99,C,9,29.0,B,8,24.1,C,8,75,E,9,1012,B,8,280,B,8,0.7,B,8,9777,B,8,9166,B,8,5.0,F,9,,,,,,,0.0,1,?,0,21
01/04/1998,10:00,946,1411,584,E,5,503,E,5,247,E,5,66641,E,5,31909,E,5,28299,E,5,1393,E,5,6,B,8,99,C,9,31.1,B,8,24.2,C,8,67,E,9,1012,B,8,280,B,8,1.0,B,8,9666,B,8,8500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,21
01/04/1998,11:00,1143,1411,618,E,5,304,E,5,372,E,5,70207,E,5,21924,E,5,42569,E,5,2161,E,5,6,B,8,99,C,9,31.3,B,8,24.6,C,8,68,E,9,1012,B,8,280,B,8,1.4,B,8,9555,B,8,7833,B,8,5.2,F,9,,,,,,,0.0,1,B,8,21
01/04/1998,12:00,1263,1411,641,E,5,226,E,5,438,E,5,72953,E,5,16851,E,5,50290,E,5,2516,E,5,6,B,8,99,C,9,31.5,B,8,25.0,C,8,68,E,9,1012,B,8,280,B,8,1.7,B,8,9444,B,8,7166,B,8,5.3,F,9,,,,,,,0.0,1,B,8,21
01/04/1998,13:00,1298,1411,647,E,5,207,E,5,456,E,5,73694,E,5,15435,E,5,52378,E,5,2585,E,5,6,B,8,99,C,9,31.7,B,8,25.4,C,8,69,E,9,1011,B,8,280,B,8,2.1,B,8,9333,B,8,6500,B,8,5.5,F,9,,,,,,,0.0,1,B,8,21
01/04/1998,14:00,1245,1411,640,E,5,240,E,5,428,E,5,72760,E,5,17681,E,5,49009,E,5,2465,E,5,6,B,8,99,C,9,31.2,B,8,25.3,C,8,71,E,9,1011,B,8,280,B,8,2.4,B,8,9222,B,8,5833,B,8,5.5,F,9,,,,,,,0.0,1,B,8,21
