966330,"BALIKPAPAN-SEPINGGA",,8.0,-1.267,116.900,3,IDN,5,CHN,Af
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code)        
01/01/1995,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,26.7,C,8,24.5,C,8,88,E,9,1010,C,8,310,B,8,2.0,B,8,8500,B,8,13250,B,8,5.2,F,9,,,,,,,0.0,1,B,8,13
01/01/1995,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,A,7,99,C,9,25.7,C,8,24.7,C,8,94,E,9,1009,C,8,310,A,7,1.5,A,7,7000,A,7,4500,A,7,5.2,F,9,,,,,,,0.0,1,B,8,13
01/01/1995,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,25.6,C,8,24.7,C,8,95,E,9,1009,C,8,310,B,8,1.1,B,8,6750,B,8,6000,B,8,5.2,F,9,,,,,,,0.0,1,B,8,13
01/01/1995,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,25.5,B,8,24.6,B,8,95,E,9,1009,B,8,310,B,8,0.8,B,8,6500,B,8,7500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,25.2,C,8,24.7,C,8,97,E,9,1010,B,8,330,B,8,0.4,B,8,6250,B,8,9000,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,25.4,A,7,24.6,A,7,95,E,9,1010,A,7,330,B,8,0.0,A,7,6000,A,7,10500,A,7,5.2,F,9,,,,,,,4.0,1,B,8,5
01/01/1995,07:00,103,1097,32,E,5,160,E,5,20,E,5,3529,E,5,0,E,5,2246,E,5,87,E,5,6,B,8,99,C,9,25.6,C,8,24.5,C,8,94,E,9,1011,B,8,330,B,8,1.3,B,8,7500,B,8,7500,B,8,5.2,F,9,,,,,,,4.0,1,B,8,5
01/01/1995,08:00,424,1411,181,E,5,187,E,5,125,E,5,19667,E,5,7710,E,5,13613,E,5,602,E,5,6,A,7,99,C,9,26.2,A,7,24.4,A,7,90,E,9,1011,A,7,330,A,7,2.6,A,7,9000,A,7,4500,A,7,5.1,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,09:00,725,1411,360,E,5,258,E,5,227,E,5,39764,E,5,16654,E,5,25225,E,5,1210,E,5,6,B,8,99,C,9,27.3,C,8,24.4,C,8,84,E,9,1011,B,8,330,B,8,2.9,B,8,9250,B,8,4500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,10:00,978,1411,531,E,5,322,E,5,307,E,5,59727,E,5,22522,E,5,34817,E,5,1747,E,5,7,B,8,99,C,9,28.6,C,8,24.4,C,8,78,E,9,1011,B,8,20,B,8,3.1,B,8,9500,B,8,4500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,11:00,1165,1411,667,E,5,374,E,5,358,E,5,76233,E,5,26367,E,5,41174,E,5,2077,E,5,7,B,8,99,C,9,29.8,C,8,24.4,C,8,73,E,9,1011,B,8,20,B,8,3.4,B,8,9750,B,8,4500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,12:00,1274,1411,697,E,5,309,E,5,418,E,5,79870,E,5,22674,E,5,48238,E,5,2391,E,5,8,A,7,99,C,9,30.8,A,7,24.4,A,7,69,E,9,1011,A,7,20,A,7,3.6,A,7,10000,A,7,4500,A,7,5.1,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,13:00,1297,1411,673,E,5,247,E,5,446,E,5,76904,E,5,18553,E,5,51337,E,5,2527,E,5,8,B,8,99,C,9,31.1,C,8,24.5,C,8,68,E,9,1009,B,8,70,B,8,4.3,B,8,12500,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,14:00,1232,1411,619,E,5,219,E,5,428,E,5,70385,E,5,16440,E,5,48988,E,5,2472,E,5,8,A,7,99,C,9,31.1,A,7,24.7,A,7,69,E,9,1008,A,7,70,A,7,5.1,A,7,15000,A,7,4500,A,7,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,15:00,1085,1411,529,E,5,204,E,5,372,E,5,59552,E,5,14884,E,5,42173,E,5,2152,E,5,7,B,8,99,C,9,31.2,C,8,25.3,C,8,71,E,9,1007,B,8,70,B,8,4.8,B,8,13333,B,8,4500,B,8,5.5,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,16:00,864,1411,414,E,5,210,E,5,285,E,5,45921,E,5,14228,E,5,31843,E,5,1580,E,5,6,B,8,99,C,9,31.1,C,8,25.8,C,8,73,E,9,1007,B,8,70,B,8,4.4,B,8,11666,B,8,77777,B,8,5.6,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,17:00,586,1411,264,E,5,199,E,5,181,E,5,28819,E,5,10860,E,5,19910,E,5,926,E,5,5,A,7,99,C,9,30.8,A,7,26.0,A,7,76,E,9,1006,A,7,70,A,7,4.1,A,7,10000,A,7,77777,A,7,5.7,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,18:00,270,1411,95,E,5,112,E,5,73,E,5,10230,E,5,1156,E,5,7936,E,5,333,E,5,3,B,8,99,C,9,30.0,C,8,25.6,C,8,77,E,9,1007,B,8,70,B,8,3.6,B,8,10000,B,8,77777,B,8,5.6,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,19:00,16,436,4,E,5,56,E,5,3,E,5,466,E,5,0,E,5,391,E,5,14,E,5,2,B,8,99,C,9,29.3,B,8,25.1,B,8,78,E,9,1008,B,8,40,B,8,3.1,B,8,10000,B,8,77777,B,8,5.4,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,28.6,A,7,24.7,A,7,79,E,9,1009,A,7,40,A,7,2.6,A,7,10000,A,7,77777,A,7,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,B,8,99,C,9,28.3,B,8,24.6,B,8,80,E,9,1009,B,8,40,B,8,2.3,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,B,8,99,C,9,28.0,B,8,24.6,B,8,82,E,9,1010,B,8,360,B,8,2.0,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,B,8,99,C,9,27.7,B,8,24.6,B,8,83,E,9,1010,B,8,360,B,8,1.8,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/01/1995,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,A,7,99,C,9,27.4,A,7,24.5,A,7,84,E,9,1011,A,7,360,A,7,1.5,A,7,10000,A,7,77777,A,7,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,1,B,8,99,C,9,27.1,B,8,24.5,B,8,86,E,9,1010,B,8,360,B,8,1.6,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,2,B,8,99,C,9,26.7,B,8,24.5,B,8,88,E,9,1010,B,8,360,B,8,1.7,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,2,B,8,99,C,9,26.4,B,8,24.5,B,8,89,E,9,1010,B,8,340,B,8,1.9,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,3,B,8,99,C,9,26.0,B,8,24.5,B,8,91,E,9,1009,B,8,340,B,8,2.0,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,A,7,99,C,9,25.7,A,7,24.5,A,7,93,E,9,1009,A,7,340,A,7,2.1,A,7,10000,A,7,77777,A,7,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,26.0,C,8,24.6,C,8,92,E,9,1010,B,8,340,B,8,1.9,B,8,9666,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,07:00,101,1085,36,E,5,81,E,5,30,E,5,3866,E,5,0,E,5,3256,E,5,130,E,5,6,B,8,99,C,9,26.5,C,8,24.6,C,8,89,E,9,1010,B,8,40,B,8,1.7,B,8,9333,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,08:00,422,1411,173,E,5,163,E,5,124,E,5,18762,E,5,6580,E,5,13541,E,5,599,E,5,8,A,7,99,C,9,27.0,A,7,24.7,A,7,87,E,9,1011,A,7,40,A,7,1.5,A,7,9000,A,7,4500,A,7,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,09:00,723,1411,315,E,5,158,E,5,234,E,5,34696,E,5,10302,E,5,25914,E,5,1247,E,5,8,B,8,99,C,9,27.6,C,8,24.7,C,8,84,E,9,1011,B,8,40,B,8,1.5,B,8,9000,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,10:00,977,1411,436,E,5,148,E,5,334,E,5,48768,E,5,10795,E,5,37563,E,5,1897,E,5,8,B,8,99,C,9,28.3,C,8,24.6,C,8,80,E,9,1011,B,8,40,B,8,1.5,B,8,9000,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,11:00,1165,1411,522,E,5,135,E,5,411,E,5,58978,E,5,10216,E,5,46735,E,5,2384,E,5,8,A,7,99,C,9,29.0,C,8,24.5,C,8,77,E,9,1011,A,7,40,A,7,1.5,A,7,9000,A,7,4500,A,7,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,12:00,1274,1411,631,E,5,203,E,5,448,E,5,71895,E,5,15464,E,5,51378,E,5,2560,E,5,6,B,8,99,C,9,29.7,C,8,24.4,C,8,73,E,9,1009,B,8,40,B,8,2.7,B,8,11000,B,8,4500,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,13:00,1298,1411,679,E,5,255,E,5,444,E,5,77603,E,5,19185,E,5,51155,E,5,2515,E,5,5,B,8,99,C,9,30.2,C,8,24.3,C,8,71,E,9,1008,B,8,90,B,8,3.9,B,8,13000,B,8,77777,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,14:00,1234,1411,696,E,5,350,E,5,390,E,5,79771,E,5,25176,E,5,44996,E,5,2252,E,5,4,A,7,99,C,9,30.6,A,7,24.3,A,7,69,E,9,1007,A,7,90,A,7,5.1,A,7,15000,A,7,77777,A,7,5.1,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,15:00,1087,1411,604,E,5,341,E,5,341,E,5,68520,E,5,24151,E,5,38970,E,5,1972,E,5,4,B,8,99,C,9,30.7,C,8,24.4,C,8,69,E,9,1007,B,8,90,B,8,5.1,B,8,15000,B,8,77777,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,16:00,867,1411,467,E,5,326,E,5,267,E,5,52215,E,5,21929,E,5,30022,E,5,1480,E,5,4,B,8,99,C,9,30.6,C,8,24.5,C,8,70,E,9,1007,B,8,80,B,8,5.1,B,8,15000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,17:00,589,1411,287,E,5,264,E,5,177,E,5,31554,E,5,14828,E,5,19549,E,5,906,E,5,4,B,8,99,C,9,30.3,C,8,24.7,C,8,72,E,9,1006,B,8,80,B,8,5.1,B,8,15000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,18:00,273,1411,112,E,5,188,E,5,75,E,5,12076,E,5,2433,E,5,8178,E,5,344,E,5,4,A,7,99,C,9,30.0,A,7,24.8,A,7,74,E,9,1006,A,7,80,A,7,5.1,A,7,15000,A,7,77777,A,7,5.3,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,19:00,17,446,4,E,5,94,E,5,3,E,5,473,E,5,0,E,5,338,E,5,12,E,5,4,B,8,99,C,9,29.4,B,8,25.0,B,8,77,E,9,1007,B,8,60,B,8,4.8,B,8,12500,B,8,77777,B,8,5.3,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,A,7,99,C,9,28.9,A,7,25.2,A,7,80,E,9,1008,A,7,60,A,7,4.6,A,7,10000,A,7,77777,A,7,5.4,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,28.5,B,8,25.1,B,8,82,E,9,1008,B,8,60,B,8,4.0,B,8,10000,B,8,77777,B,8,5.4,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,28.1,B,8,25.1,B,8,84,E,9,1008,B,8,300,B,8,3.3,B,8,10000,B,8,4500,B,8,5.4,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,27.7,B,8,25.1,B,8,86,E,9,1009,B,8,300,B,8,2.7,B,8,10000,B,8,4500,B,8,5.4,F,9,,,,,,,0.0,1,B,8,5
01/02/1995,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,27.3,A,7,25.0,A,7,87,E,9,1009,A,7,300,A,7,2.1,A,7,10000,A,7,4500,A,7,5.3,F,9,,,,,,,0.0,1,B,8,5
01/03/1995,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,26.9,B,8,24.4,B,8,86,E,9,1009,B,8,300,B,8,2.1,B,8,10000,B,8,2625,B,8,5.1,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.5,A,7,23.9,A,7,86,E,9,1008,A,7,300,A,7,2.1,A,7,10000,A,7,750,A,7,4.9,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,26.2,B,8,24.0,B,8,88,E,9,1008,B,8,300,B,8,2.0,B,8,10000,B,8,750,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,B,8,99,C,9,25.9,B,8,24.0,B,8,89,E,9,1008,B,8,310,B,8,1.8,B,8,10000,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,2,B,8,99,C,9,25.2,C,8,24.0,C,8,93,E,9,1008,B,8,310,B,8,1.6,B,8,10000,B,8,77777,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,0,A,7,99,C,9,25.4,A,7,24.2,A,7,93,E,9,1008,A,7,310,A,7,1.5,A,7,10000,A,7,77777,A,7,5.0,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,07:00,99,1074,38,E,5,305,E,5,16,E,5,4252,E,5,0,E,5,1855,E,5,71,E,5,2,B,8,99,C,9,26.7,C,8,24.7,C,8,89,E,9,1009,B,8,20,B,8,2.5,B,8,10000,B,8,77777,B,8,5.2,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,08:00,420,1411,234,E,5,442,E,5,103,E,5,25846,E,5,14888,E,5,11391,E,5,496,E,5,5,A,7,99,C,9,28.1,A,7,25.1,A,7,84,E,9,1010,A,7,20,A,7,3.6,A,7,10000,A,7,77777,A,7,5.4,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,09:00,721,1411,448,E,5,537,E,5,173,E,5,50535,E,5,29370,E,5,19662,E,5,924,E,5,5,B,8,99,C,9,29.0,C,8,24.9,C,8,79,E,9,1010,B,8,20,B,8,4.3,B,8,10500,B,8,77777,B,8,5.3,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,10:00,975,1411,590,E,5,469,E,5,266,E,5,67185,E,5,30342,E,5,30445,E,5,1510,E,5,6,B,8,99,C,9,29.7,C,8,24.5,C,8,74,E,9,1010,B,8,90,B,8,4.9,B,8,11000,B,8,4500,B,8,5.2,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,11:00,1164,1411,640,E,5,321,E,5,375,E,5,72878,E,5,23360,E,5,42965,E,5,2175,E,5,7,B,8,99,C,9,30.1,C,8,24.1,C,8,70,E,9,1010,B,8,90,B,8,5.6,B,8,11500,B,8,4500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,12:00,1274,1411,633,E,5,206,E,5,447,E,5,72214,E,5,15920,E,5,51386,E,5,2557,E,5,8,A,7,99,C,9,30.3,A,7,23.6,A,7,67,E,9,1010,A,7,90,A,7,6.2,A,7,12000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,13:00,1299,1411,565,E,5,109,E,5,465,E,5,64435,E,5,8525,E,5,53415,E,5,2631,E,5,8,B,8,99,C,9,29.8,C,8,23.5,C,8,69,E,9,1009,B,8,10,B,8,5.7,B,8,10000,B,8,4500,B,8,4.8,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,14:00,1235,1411,466,E,5,55,E,5,419,E,5,53234,E,5,4153,E,5,48128,E,5,2418,E,5,9,A,7,99,C,9,29.2,A,7,23.4,A,7,71,E,9,1008,A,7,10,A,7,5.1,A,7,8000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,15:00,1089,1411,468,E,5,116,E,5,379,E,5,52761,E,5,8897,E,5,42975,E,5,2189,E,5,8,B,8,99,C,9,29.4,C,8,23.2,C,8,69,E,9,1007,B,8,10,B,8,4.8,B,8,8666,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,16:00,869,1411,413,E,5,204,E,5,288,E,5,46051,E,5,14714,E,5,32272,E,5,1597,E,5,8,B,8,99,C,9,29.7,C,8,23.2,C,8,68,E,9,1007,B,8,80,B,8,4.4,B,8,9333,B,8,4500,B,8,4.7,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,17:00,591,1411,295,E,5,284,E,5,176,E,5,32499,E,5,16473,E,5,19472,E,5,901,E,5,8,A,7,99,C,9,30.0,A,7,23.4,A,7,68,E,9,1006,A,7,80,A,7,4.1,A,7,10000,A,7,4500,A,7,4.8,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,18:00,276,1411,121,E,5,233,E,5,75,E,5,13087,E,5,3305,E,5,8180,E,5,343,E,5,7,B,8,99,C,9,30.0,C,8,24.2,C,8,71,E,9,1007,B,8,80,B,8,4.1,B,8,10000,B,8,6500,B,8,5.0,F,9,,,,,,,0.0,1,B,8,15
01/03/1995,19:00,18,457,5,E,5,117,E,5,4,E,5,583,E,5,0,E,5,410,E,5,15,E,5,6,B,8,99,C,9,29.3,B,8,24.9,B,8,77,E,9,1007,B,8,50,B,8,4.1,B,8,10000,B,8,8500,B,8,5.3,F,9,,,,,,,0.0,1,B,8,5
01/03/1995,20:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,A,7,99,C,9,29.0,A,7,25.6,A,7,82,E,9,1008,A,7,50,A,7,4.1,A,7,10000,A,7,10500,A,7,5.6,F,9,,,,,,,0.0,1,B,8,5
01/03/1995,21:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,28.2,B,8,25.6,B,8,86,E,9,1008,B,8,50,B,8,3.4,B,8,9333,B,8,10500,B,8,5.6,F,9,,,,,,,0.0,1,B,8,5
01/03/1995,22:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,B,8,99,C,9,27.3,B,8,25.5,B,8,90,E,9,1009,B,8,330,B,8,2.8,B,8,8666,B,8,77777,B,8,5.5,F,9,,,,,,,0.0,1,B,8,5
01/03/1995,23:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,A,7,99,C,9,26.5,A,7,25.5,A,7,94,E,9,1009,A,7,330,A,7,2.1,A,7,8000,A,7,77777,A,7,5.5,F,9,,,,,,,0.0,1,B,8,5
01/03/1995,24:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,4,B,8,99,C,9,26.5,B,8,25.3,B,8,93,E,9,1009,B,8,330,B,8,1.9,B,8,8000,B,8,77777,B,8,5.5,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,01:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,5,B,8,99,C,9,26.4,B,8,25.1,B,8,93,E,9,1009,B,8,330,B,8,1.7,B,8,8000,B,8,77777,B,8,5.4,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,02:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,6,B,8,99,C,9,26.4,B,8,24.9,B,8,91,E,9,1009,B,8,50,B,8,1.6,B,8,8000,B,8,900,B,8,5.3,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,03:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,7,B,8,99,C,9,26.4,B,8,24.7,B,8,90,E,9,1009,B,8,50,B,8,1.4,B,8,8000,B,8,900,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,04:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.3,B,8,24.5,B,8,90,E,9,1009,B,8,50,B,8,1.2,B,8,8000,B,8,900,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,05:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,9,A,7,99,C,9,26.3,A,7,24.3,A,7,89,E,9,1009,A,7,50,A,7,1.0,A,7,8000,A,7,900,A,7,5.1,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,06:00,0,0,0,?,0,0,?,0,0,E,5,0,?,0,0,?,0,0,?,0,0,?,0,8,B,8,99,C,9,26.4,C,8,24.4,C,8,89,E,9,1009,B,8,50,B,8,1.2,B,8,8666,B,8,2100,B,8,5.1,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,07:00,97,1063,30,E,5,61,E,5,26,E,5,3286,E,5,0,E,5,2843,E,5,113,E,5,8,B,8,99,C,9,26.6,C,8,24.6,C,8,89,E,9,1010,B,8,20,B,8,1.3,B,8,9333,B,8,3300,B,8,5.2,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,08:00,417,1411,157,E,5,122,E,5,121,E,5,17099,E,5,4789,E,5,13241,E,5,584,E,5,8,A,7,99,C,9,26.9,A,7,24.8,A,7,88,E,9,1010,A,7,20,A,7,1.5,A,7,10000,A,7,4500,A,7,5.3,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,09:00,720,1411,295,E,5,124,E,5,231,E,5,32457,E,5,7990,E,5,25638,E,5,1232,E,5,8,B,8,99,C,9,27.5,C,8,24.9,C,8,86,E,9,1010,B,8,20,B,8,1.9,B,8,10000,B,8,3820,B,8,5.3,F,9,,,,,,,0.0,1,B,8,5
01/04/1995,10:00,974,1411,411,E,5,115,E,5,331,E,5,45878,E,5,8257,E,5,37279,E,5,1883,E,5,8,B,8,99,C,9,28.1,C,8,25.0,C,8,83,E,9,1009,B,8,20,B,8,2.4,B,8,10000,B,8,3140,B,8,5.3,F,9,,,,,,,0.0,1,B,8,15
01/04/1995,11:00,1164,1411,505,E,5,116,E,5,409,E,5,57046,E,5,8672,E,5,46562,E,5,2377,E,5,8,B,8,99,C,9,28.9,C,8,25.1,C,8,80,E,9,1009,B,8,50,B,8,2.8,B,8,10000,B,8,2460,B,8,5.4,F,9,,,,,,,0.0,1,B,8,15
01/04/1995,12:00,1275,1411,549,E,5,105,E,5,454,E,5,62376,E,5,7898,E,5,52009,E,5,2596,E,5,8,B,8,99,C,9,29.6,C,8,25.2,C,8,77,E,9,1009,B,8,50,B,8,3.2,B,8,10000,B,8,1780,B,8,5.4,F,9,,,,,,,0.0,1,B,8,15
01/04/1995,13:00,1300,1411,577,E,5,121,E,5,466,E,5,65677,E,5,9129,E,5,53446,E,5,2638,E,5,8,B,8,99,C,9,30.1,C,8,25.2,C,8,75,E,9,1008,B,8,50,B,8,3.7,B,8,10000,B,8,1100,B,8,5.4,F,9,,,,,,,0.0,1,B,8,15
01/04/1995,14:00,1237,1411,572,E,5,151,E,5,440,E,5,64845,E,5,11297,E,5,50252,E,5,2540,E,5,8,A,7,99,C,9,30.4,A,7,25.3,A,7,74,E,9,1008,A,7,50,A,7,4.1,A,7,10000,A,7,420,A,7,5.5,F,9,,,,,,,0.0,1,B,8,15
