location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Padang,South,Bedroom_AC_Only,SolarWin_2,13,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,SolarWin_2,13,28.76,Fans,21.51
Padang,South,Bedroom_AC_Only,SolarWin_2,13,28.76,Total End Uses,3017.4
Padang,South,Bedroom_AC_Only,CeilingFan_1,14,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,CeilingFan_1,14,28.76,Cooling,100.19
Padang,South,Bedroom_AC_Only,CeilingFan_1,14,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,CeilingFan_1,14,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,CeilingFan_1,14,28.76,Fans,6.58
Padang,South,Bedroom_AC_Only,CeilingFan_1,14,28.76,Total End Uses,2784.12
Padang,South,Bedroom_AC_Only,CeilingFan_2,15,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,CeilingFan_2,15,28.76,Cooling,42.39
Padang,South,Bedroom_AC_Only,CeilingFan_2,15,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,CeilingFan_2,15,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,CeilingFan_2,15,28.76,Fans,2.73
Padang,South,Bedroom_AC_Only,CeilingFan_2,15,28.76,Total End Uses,2722.46
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_1,16,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_1,16,28.76,Cooling,413.05
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_1,16,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_1,16,28.76,Interior Equipment,2176.06
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_1,16,28.76,Fans,27.91
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_1,16,28.76,Total End Uses,3118.3
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_2,17,28.76,Heating,0.0
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_2,17,28.76,Cooling,413.05
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_2,17,28.76,Interior Lighting,501.28
Padang,South,Bedroom_AC_Only,CeilingFan_NoSetback_2,17,28.76,Interior Equipment,2176.06
