location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Waingapu,South,FullHouse_AC,InsRoof_2,55,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,InsRoof_2,55,36.0,Fans,23.28
Waingapu,South,FullHouse_AC,InsRoof_2,55,36.0,Total End Uses,3046.46
Waingapu,South,FullHouse_AC,InsWall_1,56,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,InsWall_1,56,36.0,Cooling,411.2
Waingapu,South,FullHouse_AC,InsWall_1,56,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,InsWall_1,56,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,InsWall_1,56,36.0,Fans,27.73
Waingapu,South,FullHouse_AC,InsWall_1,56,36.0,Total End Uses,3116.27
Waingapu,South,FullHouse_AC,InsWall_2,57,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,InsWall_2,57,36.0,Cooling,411.2
Waingapu,South,FullHouse_AC,InsWall_2,57,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,InsWall_2,57,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,InsWall_2,57,36.0,Fans,27.73
Waingapu,South,FullHouse_AC,InsWall_2,57,36.0,Total End Uses,3116.27
Waingapu,South,FullHouse_AC,LowEWin_1,58,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,LowEWin_1,58,36.0,Cooling,415.3
Waingapu,South,FullHouse_AC,LowEWin_1,58,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,LowEWin_1,58,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,LowEWin_1,58,36.0,Fans,28.02
Waingapu,South,FullHouse_AC,LowEWin_1,58,36.0,Total End Uses,3120.66
Waingapu,South,FullHouse_AC,LowEWin_2,59,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,LowEWin_2,59,36.0,Cooling,408.14
Waingapu,South,FullHouse_AC,LowEWin_2,59,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,LowEWin_2,59,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,LowEWin_2,59,36.0,Fans,27.54
Waingapu,South,FullHouse_AC,LowEWin_2,59,36.0,Total End Uses,3113.02
Waingapu,South,FullHouse_AC,SolarWin_1,60,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,SolarWin_1,60,36.0,Cooling,406.86
Waingapu,South,FullHouse_AC,SolarWin_1,60,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,SolarWin_1,60,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,SolarWin_1,60,36.0,Fans,27.44
Waingapu,South,FullHouse_AC,SolarWin_1,60,36.0,Total End Uses,3111.64
Waingapu,South,FullHouse_AC,SolarWin_2,61,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,SolarWin_2,61,36.0,Cooling,371.25
Waingapu,South,FullHouse_AC,SolarWin_2,61,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,SolarWin_2,61,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,SolarWin_2,61,36.0,Fans,25.02
Waingapu,South,FullHouse_AC,SolarWin_2,61,36.0,Total End Uses,3073.61
Waingapu,South,FullHouse_AC,CeilingFan_1,62,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,CeilingFan_1,62,36.0,Cooling,90.18
Waingapu,South,FullHouse_AC,CeilingFan_1,62,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,CeilingFan_1,62,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,CeilingFan_1,62,36.0,Fans,5.92
Waingapu,South,FullHouse_AC,CeilingFan_1,62,36.0,Total End Uses,2773.45
Waingapu,South,FullHouse_AC,CeilingFan_2,63,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,CeilingFan_2,63,36.0,Cooling,27.93
Waingapu,South,FullHouse_AC,CeilingFan_2,63,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,CeilingFan_2,63,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,CeilingFan_2,63,36.0,Fans,1.78
Waingapu,South,FullHouse_AC,CeilingFan_2,63,36.0,Total End Uses,2707.06
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Cooling,488.77
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Fans,33.01
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_1,64,36.0,Total End Uses,3199.12
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Cooling,488.77
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Fans,33.01
Waingapu,South,FullHouse_AC,CeilingFan_NoSetback_2,65,36.0,Total End Uses,3199.12
Waingapu,South,FullHouse_AC,Overhang_1,66,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,Overhang_1,66,36.0,Cooling,458.34
Waingapu,South,FullHouse_AC,Overhang_1,66,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,Overhang_1,66,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,Overhang_1,66,36.0,Fans,30.96
Waingapu,South,FullHouse_AC,Overhang_1,66,36.0,Total End Uses,3166.64
Waingapu,South,FullHouse_AC,Shade_1,67,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,Shade_1,67,36.0,Cooling,474.66
Waingapu,South,FullHouse_AC,Shade_1,67,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,Shade_1,67,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,Shade_1,67,36.0,Fans,31.93
Waingapu,South,FullHouse_AC,Shade_1,67,36.0,Total End Uses,3183.94
Waingapu,South,FullHouse_AC,Shade_2,68,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,Shade_2,68,36.0,Cooling,401.66
Waingapu,South,FullHouse_AC,Shade_2,68,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,Shade_2,68,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,Shade_2,68,36.0,Fans,27.06
Waingapu,South,FullHouse_AC,Shade_2,68,36.0,Total End Uses,3106.06
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Cooling,339.32
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Fans,22.68
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_1,69,36.0,Total End Uses,3039.35
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Cooling,338.9
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Fans,22.66
Waingapu,South,FullHouse_AC,HybridNV_WindowOpen_2,70,36.0,Total End Uses,3038.9
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Cooling,445.42
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Fans,30.02
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_1,71,36.0,Total End Uses,3152.79
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Heating,0.0
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Cooling,444.79
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Interior Lighting,501.28
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Interior Equipment,2176.06
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Fans,29.98
Waingapu,South,FullHouse_AC,HybridNV_OperationSchd_2,72,36.0,Total End Uses,3152.11
Waingapu,West,Bedroom_AC_Only,Baseline,73,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,Baseline,73,28.76,Cooling,566.38
Waingapu,West,Bedroom_AC_Only,Baseline,73,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,Baseline,73,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,Baseline,73,28.76,Fans,38.24
Waingapu,West,Bedroom_AC_Only,Baseline,73,28.76,Total End Uses,3281.96
Waingapu,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Cooling,521.67
Waingapu,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Fans,35.21
Waingapu,West,Bedroom_AC_Only,CoolRoof_1,74,28.76,Total End Uses,3234.22
Waingapu,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Cooling,465.67
Waingapu,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Fans,31.41
Waingapu,West,Bedroom_AC_Only,CoolRoof_2,75,28.76,Total End Uses,3174.43
Waingapu,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Cooling,471.17
Waingapu,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Fans,31.87
Waingapu,West,Bedroom_AC_Only,CoolWall_1,76,28.76,Total End Uses,3180.38
Waingapu,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Cooling,365.27
Waingapu,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Fans,24.71
Waingapu,West,Bedroom_AC_Only,CoolWall_2,77,28.76,Total End Uses,3067.32
Waingapu,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Cooling,465.52
Waingapu,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Fans,31.44
Waingapu,West,Bedroom_AC_Only,InsRoof_1,78,28.76,Total End Uses,3174.3
Waingapu,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Cooling,441.02
Waingapu,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Fans,29.75
Waingapu,West,Bedroom_AC_Only,InsRoof_2,79,28.76,Total End Uses,3148.12
Waingapu,West,Bedroom_AC_Only,InsWall_1,80,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,InsWall_1,80,28.76,Cooling,495.62
Waingapu,West,Bedroom_AC_Only,InsWall_1,80,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,InsWall_1,80,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,InsWall_1,80,28.76,Fans,33.48
Waingapu,West,Bedroom_AC_Only,InsWall_1,80,28.76,Total End Uses,3206.44
Waingapu,West,Bedroom_AC_Only,InsWall_2,81,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,InsWall_2,81,28.76,Cooling,495.62
Waingapu,West,Bedroom_AC_Only,InsWall_2,81,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,InsWall_2,81,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,InsWall_2,81,28.76,Fans,33.48
Waingapu,West,Bedroom_AC_Only,InsWall_2,81,28.76,Total End Uses,3206.44
Waingapu,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Cooling,470.55
Waingapu,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Fans,31.83
Waingapu,West,Bedroom_AC_Only,LowEWin_1,82,28.76,Total End Uses,3179.72
Waingapu,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Cooling,461.15
Waingapu,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Fans,31.21
Waingapu,West,Bedroom_AC_Only,LowEWin_2,83,28.76,Total End Uses,3169.69
Waingapu,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Cooling,463.74
Waingapu,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Fans,31.34
Waingapu,West,Bedroom_AC_Only,SolarWin_1,84,28.76,Total End Uses,3172.43
Waingapu,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Cooling,414.31
Waingapu,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Fans,28.02
Waingapu,West,Bedroom_AC_Only,SolarWin_2,85,28.76,Total End Uses,3119.67
Waingapu,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Cooling,220.83
Waingapu,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Fans,14.43
Waingapu,West,Bedroom_AC_Only,CeilingFan_1,86,28.76,Total End Uses,2912.59
Waingapu,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Cooling,136.42
Waingapu,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Fans,8.76
Waingapu,West,Bedroom_AC_Only,CeilingFan_2,87,28.76,Total End Uses,2822.52
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Cooling,566.38
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Fans,38.24
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_1,88,28.76,Total End Uses,3281.96
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Cooling,566.38
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Fans,38.24
Waingapu,West,Bedroom_AC_Only,CeilingFan_NoSetback_2,89,28.76,Total End Uses,3281.96
Waingapu,West,Bedroom_AC_Only,Overhang_1,90,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,Overhang_1,90,28.76,Cooling,528.76
Waingapu,West,Bedroom_AC_Only,Overhang_1,90,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,Overhang_1,90,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,Overhang_1,90,28.76,Fans,35.75
Waingapu,West,Bedroom_AC_Only,Overhang_1,90,28.76,Total End Uses,3241.84
Waingapu,West,Bedroom_AC_Only,Shade_1,91,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,Shade_1,91,28.76,Cooling,603.67
Waingapu,West,Bedroom_AC_Only,Shade_1,91,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,Shade_1,91,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,Shade_1,91,28.76,Fans,40.41
Waingapu,West,Bedroom_AC_Only,Shade_1,91,28.76,Total End Uses,3321.42
Waingapu,West,Bedroom_AC_Only,Shade_2,92,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,Shade_2,92,28.76,Cooling,476.19
Waingapu,West,Bedroom_AC_Only,Shade_2,92,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,Shade_2,92,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,Shade_2,92,28.76,Fans,32.07
Waingapu,West,Bedroom_AC_Only,Shade_2,92,28.76,Total End Uses,3185.6
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Cooling,391.62
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Fans,26.07
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_1,93,28.76,Total End Uses,3095.03
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Cooling,390.8
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Fans,26.02
Waingapu,West,Bedroom_AC_Only,HybridNV_WindowOpen_2,94,28.76,Total End Uses,3094.15
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Cooling,499.68
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Fans,33.6
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_1,95,28.76,Total End Uses,3210.62
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Heating,0.0
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Cooling,498.88
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Interior Lighting,501.28
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Interior Equipment,2176.06
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Fans,33.55
Waingapu,West,Bedroom_AC_Only,HybridNV_OperationSchd_2,96,28.76,Total End Uses,3209.77
Waingapu,West,No_AC,Baseline,97,28.76,Heating,0.0
Waingapu,West,No_AC,Baseline,97,28.76,Cooling,0.0
Waingapu,West,No_AC,Baseline,97,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,Baseline,97,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,Baseline,97,28.76,Fans,0.0
Waingapu,West,No_AC,Baseline,97,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CoolRoof_1,98,28.76,Heating,0.0
Waingapu,West,No_AC,CoolRoof_1,98,28.76,Cooling,0.0
Waingapu,West,No_AC,CoolRoof_1,98,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CoolRoof_1,98,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CoolRoof_1,98,28.76,Fans,0.0
Waingapu,West,No_AC,CoolRoof_1,98,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CoolRoof_2,99,28.76,Heating,0.0
Waingapu,West,No_AC,CoolRoof_2,99,28.76,Cooling,0.0
Waingapu,West,No_AC,CoolRoof_2,99,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CoolRoof_2,99,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CoolRoof_2,99,28.76,Fans,0.0
Waingapu,West,No_AC,CoolRoof_2,99,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CoolWall_1,100,28.76,Heating,0.0
Waingapu,West,No_AC,CoolWall_1,100,28.76,Cooling,0.0
Waingapu,West,No_AC,CoolWall_1,100,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CoolWall_1,100,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CoolWall_1,100,28.76,Fans,0.0
Waingapu,West,No_AC,CoolWall_1,100,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,CoolWall_2,101,28.76,Heating,0.0
Waingapu,West,No_AC,CoolWall_2,101,28.76,Cooling,0.0
Waingapu,West,No_AC,CoolWall_2,101,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,CoolWall_2,101,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,CoolWall_2,101,28.76,Fans,0.0
Waingapu,West,No_AC,CoolWall_2,101,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,InsRoof_1,102,28.76,Heating,0.0
Waingapu,West,No_AC,InsRoof_1,102,28.76,Cooling,0.0
Waingapu,West,No_AC,InsRoof_1,102,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,InsRoof_1,102,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,InsRoof_1,102,28.76,Fans,0.0
Waingapu,West,No_AC,InsRoof_1,102,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,InsRoof_2,103,28.76,Heating,0.0
Waingapu,West,No_AC,InsRoof_2,103,28.76,Cooling,0.0
Waingapu,West,No_AC,InsRoof_2,103,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,InsRoof_2,103,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,InsRoof_2,103,28.76,Fans,0.0
Waingapu,West,No_AC,InsRoof_2,103,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,InsWall_1,104,28.76,Heating,0.0
Waingapu,West,No_AC,InsWall_1,104,28.76,Cooling,0.0
Waingapu,West,No_AC,InsWall_1,104,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,InsWall_1,104,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,InsWall_1,104,28.76,Fans,0.0
Waingapu,West,No_AC,InsWall_1,104,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,InsWall_2,105,28.76,Heating,0.0
Waingapu,West,No_AC,InsWall_2,105,28.76,Cooling,0.0
Waingapu,West,No_AC,InsWall_2,105,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,InsWall_2,105,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,InsWall_2,105,28.76,Fans,0.0
Waingapu,West,No_AC,InsWall_2,105,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,LowEWin_1,106,28.76,Heating,0.0
Waingapu,West,No_AC,LowEWin_1,106,28.76,Cooling,0.0
Waingapu,West,No_AC,LowEWin_1,106,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,LowEWin_1,106,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,LowEWin_1,106,28.76,Fans,0.0
Waingapu,West,No_AC,LowEWin_1,106,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,LowEWin_2,107,28.76,Heating,0.0
Waingapu,West,No_AC,LowEWin_2,107,28.76,Cooling,0.0
Waingapu,West,No_AC,LowEWin_2,107,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,LowEWin_2,107,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,LowEWin_2,107,28.76,Fans,0.0
Waingapu,West,No_AC,LowEWin_2,107,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,SolarWin_1,108,28.76,Heating,0.0
Waingapu,West,No_AC,SolarWin_1,108,28.76,Cooling,0.0
Waingapu,West,No_AC,SolarWin_1,108,28.76,Interior Lighting,501.28
Waingapu,West,No_AC,SolarWin_1,108,28.76,Interior Equipment,2176.06
Waingapu,West,No_AC,SolarWin_1,108,28.76,Fans,0.0
Waingapu,West,No_AC,SolarWin_1,108,28.76,Total End Uses,2677.34
Waingapu,West,No_AC,SolarWin_2,109,28.76,Heating,0.0
Waingapu,West,No_AC,SolarWin_2,109,28.76,Cooling,0.0
Waingapu,West,No_AC,SolarWin_2,109,28.76,Interior Lighting,501.28
