location,orientation,ac_scenario,case_name,case_id,floor_area,end_use,Electricity [kWh]
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Heating,0.0
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Cooling,434.08
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Interior Lighting,501.28
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Interior Equipment,2176.06
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Fans,28.73
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_1,21,28.76,Total End Uses,3140.15
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Heating,0.0
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Cooling,434.03
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Interior Lighting,501.28
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Interior Equipment,2176.06
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Fans,28.73
Balikpapan,South,Bedroom_AC_Only,HybridNV_WindowOpen_2,22,28.76,Total End Uses,3140.1
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_1,23,28.76,Heating,0.0
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_1,23,28.76,Cooling,448.39
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_1,23,28.76,Interior Lighting,501.28
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_1,23,28.76,Interior Equipment,2176.06
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_1,23,28.76,Fans,29.71
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_1,23,28.76,Total End Uses,3155.44
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_2,24,28.76,Heating,0.0
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_2,24,28.76,Cooling,448.39
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_2,24,28.76,Interior Lighting,501.28
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_2,24,28.76,Interior Equipment,2176.06
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_2,24,28.76,Fans,29.71
Balikpapan,South,Bedroom_AC_Only,HybridNV_OperationSchd_2,24,28.76,Total End Uses,3155.44
Balikpapan,South,No_AC,Baseline,25,28.76,Heating,0.0
Balikpapan,South,No_AC,Baseline,25,28.76,Cooling,0.0
Balikpapan,South,No_AC,Baseline,25,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,Baseline,25,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,Baseline,25,28.76,Fans,0.0
Balikpapan,South,No_AC,Baseline,25,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CoolRoof_1,26,28.76,Heating,0.0
Balikpapan,South,No_AC,CoolRoof_1,26,28.76,Cooling,0.0
Balikpapan,South,No_AC,CoolRoof_1,26,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CoolRoof_1,26,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CoolRoof_1,26,28.76,Fans,0.0
Balikpapan,South,No_AC,CoolRoof_1,26,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CoolRoof_2,27,28.76,Heating,0.0
Balikpapan,South,No_AC,CoolRoof_2,27,28.76,Cooling,0.0
Balikpapan,South,No_AC,CoolRoof_2,27,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CoolRoof_2,27,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CoolRoof_2,27,28.76,Fans,0.0
Balikpapan,South,No_AC,CoolRoof_2,27,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CoolWall_1,28,28.76,Heating,0.0
Balikpapan,South,No_AC,CoolWall_1,28,28.76,Cooling,0.0
Balikpapan,South,No_AC,CoolWall_1,28,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CoolWall_1,28,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CoolWall_1,28,28.76,Fans,0.0
Balikpapan,South,No_AC,CoolWall_1,28,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,CoolWall_2,29,28.76,Heating,0.0
Balikpapan,South,No_AC,CoolWall_2,29,28.76,Cooling,0.0
Balikpapan,South,No_AC,CoolWall_2,29,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,CoolWall_2,29,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,CoolWall_2,29,28.76,Fans,0.0
Balikpapan,South,No_AC,CoolWall_2,29,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,InsRoof_1,30,28.76,Heating,0.0
Balikpapan,South,No_AC,InsRoof_1,30,28.76,Cooling,0.0
Balikpapan,South,No_AC,InsRoof_1,30,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,InsRoof_1,30,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,InsRoof_1,30,28.76,Fans,0.0
Balikpapan,South,No_AC,InsRoof_1,30,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,InsRoof_2,31,28.76,Heating,0.0
Balikpapan,South,No_AC,InsRoof_2,31,28.76,Cooling,0.0
Balikpapan,South,No_AC,InsRoof_2,31,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,InsRoof_2,31,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,InsRoof_2,31,28.76,Fans,0.0
Balikpapan,South,No_AC,InsRoof_2,31,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,InsWall_1,32,28.76,Heating,0.0
Balikpapan,South,No_AC,InsWall_1,32,28.76,Cooling,0.0
Balikpapan,South,No_AC,InsWall_1,32,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,InsWall_1,32,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,InsWall_1,32,28.76,Fans,0.0
Balikpapan,South,No_AC,InsWall_1,32,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,InsWall_2,33,28.76,Heating,0.0
Balikpapan,South,No_AC,InsWall_2,33,28.76,Cooling,0.0
Balikpapan,South,No_AC,InsWall_2,33,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,InsWall_2,33,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,InsWall_2,33,28.76,Fans,0.0
Balikpapan,South,No_AC,InsWall_2,33,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,LowEWin_1,34,28.76,Heating,0.0
Balikpapan,South,No_AC,LowEWin_1,34,28.76,Cooling,0.0
Balikpapan,South,No_AC,LowEWin_1,34,28.76,Interior Lighting,501.28
Balikpapan,South,No_AC,LowEWin_1,34,28.76,Interior Equipment,2176.06
Balikpapan,South,No_AC,LowEWin_1,34,28.76,Fans,0.0
Balikpapan,South,No_AC,LowEWin_1,34,28.76,Total End Uses,2677.34
Balikpapan,South,No_AC,LowEWin_2,35,28.76,Heating,0.0
Balikpapan,South,No_AC,LowEWin_2,35,28.76,Cooling,0.0
Balikpapan,South,No_AC,LowEWin_2,35,28.76,Interior Lighting,501.28
